,Fx,Fy,Fz,Mx,My,Mz,t
165,1.684112,-0.304315,-22.646508,-0.36858,-0.826393,-0.006764,7983.910742322
166,1.785585,-0.097971,-22.552633,-0.358374,-0.835208,0.002081,7983.911178411
167,1.90937,0.170845,-22.566293,-0.336163,-0.842246,0.014995,7983.911619926
168,2.049726,0.743143,-22.626118,-0.292531,-0.852869,0.009557,7983.912038237
169,2.129023,1.327143,-22.834506,-0.24241,-0.858079,0.004933,7983.912465733
170,2.14666,1.746409,-23.250497,-0.209359,-0.871455,0.011424,7983.912905434
171,2.151089,1.878013,-23.278769,-0.193361,-0.897497,0.015833,7983.913316689
172,2.218165,2.395259,-23.990103,-0.172031,-0.897646,0.006935,7983.913750482
173,2.138536,2.510111,-23.837796,-0.157859,-0.898296,0.012261,7983.914194182
174,2.199788,2.787053,-24.230631,-0.130665,-0.910553,0.013985,7983.914747382
175,2.20797,2.926382,-24.766398,-0.140212,-0.907292,0.008925,7983.915183452
176,2.192033,2.716657,-24.696872,-0.151053,-0.911065,0.014347,7983.915628022
177,2.165602,2.637992,-24.837005,-0.168656,-0.898612,0.016246,7983.91603489
178,2.226461,2.630113,-25.207292,-0.165731,-0.900307,0.013313,7983.916471479
179,2.154686,2.524054,-25.452112,-0.196393,-0.891451,0.013628,7983.91692466
180,2.279962,2.477973,-25.816035,-0.19409,-0.902538,0.017844,7983.917318453
181,2.16658,2.494619,-26.025085,-0.212232,-0.885519,0.016567,7983.917610747
182,2.215005,2.710401,-26.417649,-0.217095,-0.87888,0.006759,7983.918053188
183,2.236534,2.744864,-26.481491,-0.213298,-0.884271,0.013943,7983.918466648
184,2.366203,2.817356,-26.557672,-0.192738,-0.897427,0.016307,7983.91889444
185,2.425417,3.000135,-26.698162,-0.181177,-0.903559,0.014034,7983.919186012
186,2.530635,3.158048,-26.949383,-0.159835,-0.914812,0.017333,7983.919476658
187,2.509687,3.166589,-27.166513,-0.158785,-0.921162,0.018128,7983.919750767
188,2.445361,3.325372,-27.493941,-0.143364,-0.914095,0.016691,7983.920184745
189,2.424233,3.389438,-27.828817,-0.131013,-0.90739,0.01369,7983.920627037
190,2.535348,3.352235,-27.919931,-0.113792,-0.920448,0.008791,7983.921042701
191,2.498547,3.1604,-28.161141,-0.113615,-0.913814,0.003237,7983.921467382
192,2.511001,2.989359,-28.868034,-0.135061,-0.903319,-0.00812,7983.921909823
193,2.480122,2.500179,-28.898539,-0.154301,-0.907878,-0.01159,7983.922335412
194,2.444123,2.061859,-29.035408,-0.179171,-0.909751,-0.018888,7983.922755946
195,2.418034,1.739135,-29.273173,-0.21635,-0.904198,-0.033027,7983.923202387
196,2.439757,1.638428,-29.547268,-0.21365,-0.892648,-0.039949,7983.923472459
197,2.337094,1.134225,-29.784696,-0.258392,-0.900053,-0.046471,7983.923904992
198,2.147664,0.905587,-30.35198,-0.275889,-0.882767,-0.05663,7983.924341452
199,2.102177,0.618643,-30.839617,-0.303963,-0.876534,-0.063502,7983.924771244
200,2.062884,0.548921,-31.070584,-0.298998,-0.867627,-0.065793,7983.925182389
201,2.207716,0.348361,-31.213148,-0.265986,-0.892189,-0.064605,7983.925627348
202,2.103588,0.241133,-31.477294,-0.271427,-0.879605,-0.066879,7983.926056178
203,2.099756,0.17192,-31.841019,-0.281607,-0.876182,-0.066593,7983.926471564
204,2.163852,0.112807,-32.061675,-0.279436,-0.881113,-0.063284,7983.926761191
205,2.153418,0.243756,-32.748787,-0.279765,-0.868469,-0.066634,7983.927057133
206,2.256857,0.264792,-33.26438,-0.267353,-0.865543,-0.065401,7983.927478093
207,2.362355,0.086833,-33.485842,-0.276028,-0.870639,-0.060417,7983.927902645
208,2.500246,0.086197,-34.175667,-0.281211,-0.870135,-0.060534,7983.928346882
