Time,Displacement,Force,Rotation,Torque
(s),(mm),(mN),(deg),(N-mm)
"738.0540","41.0540","17085.11162","-70.8399","24.5563"
"738.0590","41.0951","17197.05009","-70.8399","24.5746"
"738.0640","41.1413","17327.71492","-70.8399","24.6038"
"738.0690","41.1912","17456.30074","-70.8399","24.6499"
"738.0740","41.2434","17566.67900","-70.8399","24.7103"
"738.0790","41.2969","17654.52385","-70.8399","24.7992"
"738.0840","41.3506","17726.61972","-70.8399","24.9058"
"738.0890","41.4041","17802.88315","-70.8399","25.0288"
"738.0940","41.4570","17893.40019","-70.8399","25.1177"
"738.0990","41.5092","17993.34145","-70.8399","25.1765"
"738.1040","41.5605","18089.95819","-70.8399","25.2381"
"738.1090","41.6112","18174.89815","-70.8399","25.3114"
"738.1140","41.6614","18252.23732","-70.8399","25.3925"
"738.1190","41.7111","18332.96585","-70.8399","25.4900"
"738.1240","41.7605","18427.34718","-70.8399","25.5938"
"738.1290","41.8097","18531.38924","-70.8399","25.6938"
"738.1340","41.8587","18631.92368","-70.8399","25.7771"
"738.1390","41.9077","18719.29359","-70.8399","25.8499"
"738.1430","41.9469","18778.23257","-70.8399","25.9001"
"738.1440","41.9566","18791.83578","-70.8399","25.9114"
"739.9240","46.0626","23454.91028","-70.8399","31.7082"
"739.9290","46.0626","23453.29475","-70.8399","31.7131"
"739.9340","46.0627","23461.42197","-70.8399","31.7278"
"739.9390","46.0632","23512.96616","-70.8399","31.7513"
"739.9440","46.0648","23655.59959","-70.8399","31.8661"
"739.9490","46.0687","23940.01007","-70.8399","32.1652"
"739.9540","46.0765","24412.48894","-70.8399","32.7442"
"739.9590","46.0898","25060.30083","-70.8399","33.6337"
"739.9640","46.1100","25798.43903","-70.8399","34.7110"
"739.9690","46.1377","26577.18277","-70.8399","35.8968"
"739.9740","46.1725","27388.98468","-70.8399","37.1274"
"739.9790","46.2137","28246.53435","-70.8399","38.3678"
"739.9840","46.2601","29097.91565","-70.8399","39.5751"
"739.9890","46.3101","29891.51382","-70.8399","40.7266"
"739.9940","46.3625","30593.26363","-70.8399","41.8045"
"739.9990","46.4161","31185.02426","-70.8399","42.7952"
"740.0040","46.4701","31680.12238","-70.8399","43.6845"
"740.0090","46.5237","32126.24359","-70.8399","44.4699"
"740.0140","46.5767","32535.70557","-70.8399","45.1415"
"740.0190","46.6289","32889.75143","-70.8399","45.7098"
"740.0240","46.6802","33152.23694","-70.8399","46.1691"
"740.0290","46.7309","33288.55133","-70.8399","46.4987"
"740.0340","46.7810","33299.20959","-70.8399","46.6568"
"740.0390","46.8306","33254.42505","-70.8399","46.6848"
"740.0440","46.8799","33229.34341","-70.8399","46.6750"
"740.0490","46.9290","33257.38907","-70.8399","46.7214"
"740.0540","46.9780","33346.61102","-70.8399","46.8595"
"740.0590","47.0270","33493.23654","-70.8399","47.0836"
"740.0630","47.0662","33652.49634","-70.8399","47.3279"
"740.0640","47.0760","33699.69940","-70.8399","47.4009"
"741.8430","51.1776","51717.56363","-70.8399","77.9204"
"741.8480","51.1776","51712.68082","-70.8399","77.8763"
"741.8530","51.1777","51721.57288","-70.8399","77.8320"
"741.8580","51.1782","51797.27936","-70.8399","77.8261"
"741.8630","51.1799","52018.28003","-70.8399","77.9608"
"741.8680","51.1840","52468.28842","-70.8399","78.3663"
"741.8730","51.1921","53252.81525","-70.8399","79.2556"
"741.8780","51.2058","54441.62369","-70.8399","80.8261"
"741.8830","51.2263","56033.35190","-70.8399","83.1508"
"741.8880","51.2542","57956.20346","-70.8399","86.1286"
"741.8930","51.2893","60006.57654","-70.8399","89.4087"
"741.8980","51.3307","62054.70657","-70.8399","92.6494"
"741.9030","51.3771","63998.77930","-70.8399","95.6721"
"741.9080","51.4271","65709.56421","-70.8399","98.3570"
"741.9130","51.4795","67081.30646","-70.8399","100.5979"
"741.9180","51.5330","68077.58331","-70.8399","102.3449"
"741.9230","51.5868","68722.39685","-70.8399","103.6417"
"741.9280","51.6403","69212.35657","-70.8399","104.6675"
"741.9330","51.6931","69732.11670","-70.8399","105.6092"
"741.9380","51.7452","70342.01813","-70.8399","106.6000"
"741.9430","51.7965","70992.66815","-70.8399","107.6865"
"741.9480","51.8471","71625.36621","-70.8399","108.8122"
"741.9530","51.8972","72238.48724","-70.8399","109.9687"
"741.9580","51.9468","72860.34393","-70.8399","111.1279"
"741.9630","51.9961","73499.93896","-70.8399","112.2162"
"741.9680","52.0452","74082.30591","-70.8399","113.1674"
"741.9730","52.0942","74508.38470","-70.8399","113.8764"
"741.9780","52.1432","74775.44403","-70.8399","114.3660"
"741.9820","52.1824","74941.05530","-70.8399","114.6957"
"741.9830","52.1922","74984.34448","-70.8399","114.7802"
"755.4640","0.0008","-30709.73587","-80.8308","2.1470"
"755.4690","0.0008","-30704.55170","-80.8308","2.1374"
"755.4740","0.0010","-30644.94705","-80.8308","2.0849"
"755.4790","0.0017","-30286.88622","-80.8308","2.0485"
"755.4840","0.0044","-29223.07014","-80.8308","2.1083"
"755.4890","0.0105","-27254.14085","-80.8308","2.2891"
"755.4940","0.0220","-24784.47533","-80.8308","2.6408"
"755.4990","0.0403","-22042.37366","-80.8308","3.2037"
"755.5040","0.0661","-19160.59113","-80.8308","3.9321"
"755.5090","0.0994","-16458.87566","-80.8308","4.7882"
"755.5140","0.1394","-14134.69315","-80.8308","5.7541"
"755.5190","0.1849","-12278.81527","-80.8308","6.8257"
"755.5240","0.2343","-10822.82543","-80.8308","8.0357"
"755.5290","0.2863","-9538.78403","-80.8308","9.3466"
"755.5340","0.3397","-8457.44991","-80.8308","10.6579"
"755.5390","0.3934","-7645.82348","-80.8308","11.9391"
"755.5440","0.4470","-7114.98833","-80.8308","13.1363"
"755.5490","0.5000","-6841.61997","-80.8308","14.2775"
"755.5540","0.5522","-6759.78184","-80.8308","15.3748"
"755.5590","0.6036","-6653.86343","-80.8308","16.4372"
"755.5640","0.6543","-6429.46672","-80.8308","17.4813"
"755.5690","0.7044","-6188.14754","-80.8308","18.5040"
"755.5740","0.7541","-6013.37957","-80.8308","19.4584"
"755.5790","0.8034","-5931.26631","-80.8308","20.3424"
"755.5840","0.8525","-5929.40712","-80.8308","21.2037"
"755.5890","0.9015","-5929.59356","-80.8308","22.0177"
"755.5940","0.9504","-5729.82359","-80.8308","22.7976"
"755.5990","0.9992","-5435.28175","-80.8308","23.5731"
"755.6000","1.0090","-5377.14243","-80.8308","23.7256"
"755.6010","1.0187","-5321.24186","-80.8308","23.8797"
"757.3820","5.1238","-1953.55368","-80.8308","19.6273"
"757.3870","5.1238","-1948.86112","-80.8308","19.6477"
"757.3920","5.1238","-1926.18847","-80.8308","19.6368"
"757.3970","5.1244","-1815.54675","-80.8308","19.6026"
"757.4020","5.1260","-1576.91896","-80.8308","19.5898"
"757.4070","5.1300","-1286.88824","-80.8308","19.6514"
"757.4120","5.1379","-1012.97355","-80.8308","19.8288"
"757.4170","5.1515","-784.48570","-80.8308","20.1335"
"757.4220","5.1719","-488.43741","-80.8308","20.6019"
"757.4270","5.1997","-69.32694","-80.8308","21.1250"
"757.4320","5.2348","361.29358","-80.8308","21.6184"
"757.4370","5.2762","710.36011","-80.8308","22.0156"
"757.4420","5.3226","926.09596","-80.8308","22.2885"
"757.4470","5.3727","1050.60029","-80.8308","22.4460"
"757.4520","5.4251","1233.70934","-80.8308","22.4489"
"757.4570","5.4787","1441.37442","-80.8308","22.3422"
"757.4620","5.5325","1613.91842","-80.8308","22.1908"
"757.4670","5.5860","1704.59056","-80.8308","21.9916"
"757.4720","5.6389","1698.70245","-80.8308","21.7481"
"757.4770","5.6911","1635.11014","-80.8308","21.5056"
"757.4820","5.7425","1673.70915","-80.8308","21.2731"
"757.4870","5.7932","1791.23533","-80.8308","21.0061"
"757.4920","5.8433","1902.71819","-80.8308","20.7618"
"757.4970","5.8930","1955.96433","-80.8308","20.5292"
"757.5020","5.9424","1923.63787","-80.8308","20.2528"
"757.5070","5.9915","1805.39179","-80.8308","19.9413"
"757.5120","6.0405","1745.10026","-80.8308","19.6602"
"757.5170","6.0894","1809.40008","-80.8308","19.3748"
"757.5210","6.1286","1884.10926","-80.8308","19.1080"
"757.5220","6.1384","1899.05286","-80.8308","19.0312"
"759.3070","10.2437","1563.48312","-80.8308","13.7431"
"759.3120","10.2437","1564.21816","-80.8308","13.7591"
"759.3170","10.2438","1578.60720","-80.8308","13.7651"
"759.3220","10.2443","1665.12334","-80.8308","13.7744"
"759.3270","10.2460","1865.95249","-80.8308","13.7939"
"759.3320","10.2501","2114.64858","-80.8308","13.7948"
"759.3370","10.2580","2340.64674","-80.8308","13.8166"
"759.3420","10.2716","2547.79363","-80.8308","13.8767"
"759.3470","10.2919","2855.93700","-80.8308","13.9453"
"759.3520","10.3196","3207.39460","-80.8308","13.9830"
"759.3570","10.3546","3517.42053","-80.8308","14.0078"
"759.3620","10.3958","3726.02987","-80.8308","13.9939"
"759.3670","10.4421","3819.89026","-80.8308","13.9701"
"759.3720","10.4922","3926.55420","-80.8308","13.9931"
"759.3770","10.5445","4083.05883","-80.8308","14.0157"
"759.3820","10.5980","4223.18125","-80.8308","14.0233"
"759.3870","10.6518","4300.80843","-80.8308","14.0239"
"759.3920","10.7053","4294.24620","-80.8308","14.0199"
"759.3970","10.7583","4204.90694","-80.8308","14.0192"
"759.4020","10.8104","4149.89376","-80.8308","14.0426"
"759.4070","10.8618","4213.35602","-80.8308","14.0608"
"759.4120","10.9125","4315.03773","-80.8308","14.0744"
"759.4170","10.9625","4386.00492","-80.8308","14.1001"
"759.4220","11.0122","4388.15260","-80.8308","14.1314"
"759.4270","11.0615","4312.54387","-80.8308","14.1576"
"759.4320","11.1106","4241.97245","-80.8308","14.1920"
"759.4370","11.1596","4290.16685","-80.8308","14.2195"
"759.4420","11.2085","4380.97286","-80.8308","14.2307"
"759.4460","11.2477","4434.67665","-80.8308","14.2284"
"759.4470","11.2575","4442.24072","-80.8308","14.2292"
"761.2370","15.3605","3659.68227","-80.8308","15.7722"
"761.2420","15.3605","3659.84440","-80.8308","15.7645"
"761.2470","15.3606","3673.32792","-80.8308","15.7386"
"761.2520","15.3612","3752.72274","-80.8308","15.6894"
"761.2570","15.3629","3926.85914","-80.8308","15.6323"
"761.2620","15.3671","4134.36985","-80.8308","15.5809"
"761.2670","15.3753","4319.41271","-80.8308","15.5631"
"761.2720","15.3891","4526.12782","-80.8308","15.5948"
"761.2770","15.4098","4840.33775","-80.8308","15.6478"
"761.2820","15.4378","5180.70269","-80.8308","15.6889"
"761.2870","15.4730","5471.82417","-80.8308","15.6950"
"761.2920","15.5145","5664.75487","-80.8308","15.6778"
"761.2970","15.5609","5788.55038","-80.8308","15.6751"
"761.3020","15.6110","5967.17930","-80.8308","15.7283"
"761.3070","15.6634","6153.30887","-80.8308","15.8068"
"761.3120","15.7169","6289.82687","-80.8308","15.8836"
"761.3170","15.7708","6343.66941","-80.8308","15.9541"
"761.3220","15.8243","6307.80411","-80.8308","16.0111"
"761.3270","15.8772","6220.15953","-80.8308","16.0613"
"761.3320","15.9294","6227.97012","-80.8308","16.0919"
"761.3370","15.9808","6314.58569","-80.8308","16.1117"
"761.3420","16.0316","6406.81124","-80.8308","16.1419"
"761.3470","16.0817","6452.91758","-80.8308","16.1704"
"761.3520","16.1315","6433.75874","-80.8308","16.1970"
"761.3570","16.1809","6372.46895","-80.8308","16.2597"
"761.3620","16.2301","6404.95300","-80.8308","16.3302"
"761.3670","16.2791","6509.31406","-80.8308","16.3537"
"761.3720","16.3281","6614.39419","-80.8308","16.3451"
"761.3760","16.3673","6663.21135","-80.8308","16.3198"
"761.3770","16.3771","6668.47849","-80.8308","16.3125"
"763.1560","20.4836","5538.67340","-80.8308","17.8612"
"763.1610","20.4836","5539.26182","-80.8308","17.8479"
"763.1660","20.4837","5553.22599","-80.8308","17.8193"
"763.1710","20.4842","5626.09482","-80.8308","17.7848"
"763.1760","20.4858","5796.25034","-80.8308","17.7474"
"763.1810","20.4897","6014.31704","-80.8308","17.7215"
"763.1860","20.4976","6248.88611","-80.8308","17.7498"
"763.1910","20.5110","6567.55352","-80.8308","17.8349"
"763.1960","20.5313","6928.95699","-80.8308","17.8925"
"763.2010","20.5590","7264.34994","-80.8308","17.9322"
"763.2060","20.5939","7529.09565","-80.8308","17.9253"
"763.2110","20.6351","7698.87114","-80.8308","17.8946"
"763.2160","20.6814","7848.48261","-80.8308","17.8904"
"763.2210","20.7313","8041.25500","-80.8308","17.9098"
"763.2260","20.7836","8213.26828","-80.8308","17.9461"
"763.2310","20.8370","8323.41576","-80.8308","17.9763"
"763.2360","20.8908","8354.98333","-80.8308","17.9875"
"763.2410","20.9442","8312.10327","-80.8308","18.0232"
"763.2460","20.9970","8285.59303","-80.8308","18.0701"
"763.2510","21.0491","8341.99047","-80.8308","18.1037"
"763.2560","21.1005","8425.00591","-80.8308","18.1436"
"763.2610","21.1511","8483.71124","-80.8308","18.1783"
"763.2660","21.2012","8488.48248","-80.8308","18.2086"
"763.2710","21.2508","8431.39172","-80.8308","18.2532"
"763.2760","21.3002","8396.04950","-80.8308","18.3307"
"763.2810","21.3493","8465.80601","-80.8308","18.3896"
"763.2860","21.3984","8576.85089","-80.8308","18.4258"
"763.2910","21.4475","8667.48428","-80.8308","18.4539"
"763.2950","21.4868","8697.19982","-80.8308","18.4577"
"763.2960","21.4966","8697.17979","-80.8308","18.4594"
"765.0810","25.6033","7808.76923","-80.8308","19.9221"
"765.0860","25.6033","7808.38966","-80.8308","19.9330"
"765.0910","25.6034","7819.76509","-80.8308","19.9092"
"765.0960","25.6039","7881.15072","-80.8308","19.8732"
"765.1010","25.6056","8025.81787","-80.8308","19.8475"
"765.1060","25.6097","8212.45289","-80.8308","19.8433"
"765.1110","25.6178","8456.27594","-80.8308","19.8874"
"765.1160","25.6315","8788.79738","-80.8308","19.9733"
"765.1210","25.6520","9131.00815","-80.8308","20.0600"
"765.1260","25.6800","9429.98219","-80.8308","20.1141"
"765.1310","25.7151","9654.08707","-80.8308","20.1190"
"765.1360","25.7566","9834.27143","-80.8308","20.1027"
"765.1410","25.8030","10060.02903","-80.8308","20.0952"
"765.1460","25.8532","10278.59116","-80.8308","20.0733"
"765.1510","25.9056","10441.41197","-80.8308","20.0891"
"765.1560","25.9591","10525.70724","-80.8308","20.1232"
"765.1610","26.0129","10523.98682","-80.8308","20.1843"
"765.1660","26.0665","10480.80158","-80.8308","20.2544"
"765.1710","26.1194","10509.13620","-80.8308","20.2971"
"765.1760","26.1716","10585.77251","-80.8308","20.3260"
"765.1810","26.2230","10663.21278","-80.8308","20.3542"
"765.1860","26.2738","10703.86982","-80.8308","20.3668"
"765.1910","26.3239","10688.84563","-80.8308","20.3768"
"765.1960","26.3736","10643.47267","-80.8308","20.4137"
"765.2010","26.4229","10677.01244","-80.8308","20.4709"
"765.2060","26.4721","10767.47704","-80.8308","20.5247"
"765.2110","26.5211","10857.83195","-80.8308","20.5668"
"765.2160","26.5700","10904.34074","-80.8308","20.5819"
"765.2200","26.6092","10893.87226","-80.8308","20.5776"
"765.2210","26.6189","10884.00459","-80.8308","20.5771"
"767.0110","30.7240","9962.47196","-80.8308","21.3059"
"767.0160","30.7241","9963.97018","-80.8308","21.3101"
"767.0210","30.7241","9977.40746","-80.8308","21.3083"
"767.0260","30.7247","10044.06452","-80.8308","21.3099"
"767.0310","30.7263","10206.99787","-80.8308","21.3166"
"767.0360","30.7304","10481.60362","-80.8308","21.3458"
"767.0410","30.7383","10860.11887","-80.8308","21.4043"
"767.0460","30.7519","11263.29136","-80.8308","21.4795"
"767.0510","30.7722","11628.73268","-80.8308","21.5662"
"767.0560","30.8000","11920.86124","-80.8308","21.6221"
"767.0610","30.8349","12130.10597","-80.8308","21.6440"
"767.0660","30.8762","12332.53479","-80.8308","21.6706"
"767.0710","30.9226","12562.21199","-80.8308","21.6934"
"767.0760","30.9726","12758.44097","-80.8308","21.7355"
"767.0810","31.0249","12882.69901","-80.8308","21.7955"
"767.0860","31.0784","12923.02799","-80.8308","21.8678"
"767.0910","31.1323","12890.94162","-80.8308","21.9426"
"767.0960","31.1858","12881.94847","-80.8308","22.0265"
"767.1010","31.2387","12942.57259","-80.8308","22.0829"
"767.1060","31.2909","13025.99716","-80.8308","22.1103"
"767.1110","31.3423","13089.28776","-80.8308","22.1361"
"767.1160","31.3931","13105.94749","-80.8308","22.1725"
"767.1210","31.4433","13065.40012","-80.8308","22.2249"
"767.1260","31.4930","13040.54260","-80.8308","22.2898"
"767.1310","31.5424","13095.99495","-80.8308","22.3473"
"767.1360","31.5915","13185.43148","-80.8308","22.3867"
"767.1410","31.6405","13260.17761","-80.8308","22.4190"
"767.1460","31.6894","13289.80255","-80.8308","22.4114"
"767.1500","31.7286","13271.79813","-80.8308","22.4046"
"767.1510","31.7383","13262.16602","-80.8308","22.4041"
"768.9320","35.8443","12519.92798","-80.8308","23.2107"
"768.9370","35.8443","12518.81695","-80.8308","23.2035"
"768.9420","35.8444","12530.46417","-80.8308","23.2041"
"768.9470","35.8449","12597.22614","-80.8308","23.2126"
"768.9520","35.8465","12773.52428","-80.8308","23.2135"
"768.9570","35.8505","13082.16476","-80.8308","23.2469"
"768.9620","35.8583","13472.66579","-80.8308","23.2931"
"768.9670","35.8716","13868.20984","-80.8308","23.3464"
"768.9720","35.8917","14220.37506","-80.8308","23.4124"
"768.9770","35.9192","14503.98350","-80.8308","23.4817"
"768.9820","35.9539","14731.40430","-80.8308","23.5322"
"768.9870","35.9949","14977.14043","-80.8308","23.5788"
"768.9920","36.0411","15218.54115","-80.8308","23.5998"
"768.9970","36.0909","15412.76932","-80.8308","23.6352"
"769.0020","36.1431","15529.40464","-80.8308","23.6767"
"769.0070","36.1965","15563.96580","-80.8308","23.7329"
"769.0120","36.2503","15549.51954","-80.8308","23.7984"
"769.0170","36.3038","15584.18560","-80.8308","23.8688"
"769.0220","36.3568","15662.14848","-80.8308","23.9074"
"769.0270","36.4091","15747.36500","-80.8308","23.9368"
"769.0320","36.4606","15809.09252","-80.8308","23.9527"
"769.0370","36.5115","15829.60796","-80.8308","23.9844"
"769.0420","36.5617","15810.90736","-80.8308","24.0415"
"769.0470","36.6115","15830.12390","-80.8308","24.1148"
"769.0520","36.6610","15911.28826","-80.8308","24.1950"
"769.0570","36.7102","16007.21550","-80.8308","24.2702"
"769.0620","36.7592","16075.26779","-80.8308","24.3082"
"769.0670","36.8081","16088.31787","-80.8308","24.3081"
"769.0710","36.8472","16053.79677","-80.8308","24.3027"
"769.0720","36.8570","16042.78755","-80.8308","24.2983"
"770.8580","40.9609","17619.37523","-80.8308","25.5486"
"770.8630","40.9609","17616.71448","-80.8308","25.5561"
"770.8680","40.9610","17627.08473","-80.8308","25.5482"
"770.8730","40.9615","17692.96837","-80.8308","25.5332"
"770.8780","40.9631","17846.67778","-80.8308","25.5365"
"770.8830","40.9671","18053.72810","-80.8308","25.5573"
"770.8880","40.9750","18267.73453","-80.8308","25.5924"
"770.8930","40.9884","18457.29256","-80.8308","25.6517"
"770.8980","41.0088","18610.93521","-80.8308","25.7414"
"770.9030","41.0365","18729.43115","-80.8308","25.8458"
"770.9080","41.0714","18858.85811","-80.8308","25.9676"
"770.9130","41.1127","19065.47928","-80.8308","26.0880"
"770.9180","41.1590","19309.42917","-80.8308","26.2269"
"770.9230","41.2090","19539.04724","-80.8308","26.3931"
"770.9280","41.2612","19717.52357","-80.8308","26.5678"
"770.9330","41.3147","19833.09746","-80.8308","26.7417"
"770.9380","41.3684","19922.94121","-80.8308","26.9110"
"770.9430","41.4219","20061.66649","-80.8308","27.0783"
"770.9480","41.4748","20229.21944","-80.8308","27.2286"
"770.9530","41.5270","20393.87512","-80.8308","27.3480"
"770.9580","41.5784","20528.26881","-80.8308","27.4613"
"770.9630","41.6291","20617.29431","-80.8308","27.5868"
"770.9680","41.6793","20682.47223","-80.8308","27.7286"
"770.9730","41.7291","20806.20575","-80.8308","27.8717"
"770.9780","41.7785","20973.56606","-80.8308","28.0254"
"770.9830","41.8277","21097.73064","-80.8308","28.1469"
"770.9880","41.8767","21098.81210","-80.8308","28.1489"
"770.9930","41.9256","21004.16565","-80.8308","28.0929"
"770.9970","41.9648","20904.51622","-80.8308","28.0239"
"770.9980","41.9745","20884.74655","-80.8308","28.0073"
"772.7880","46.0803","30765.16342","-80.8308","47.6446"
"772.7930","46.0803","30762.36153","-80.8308","47.6343"
"772.7980","46.0804","30776.47400","-80.8308","47.6157"
"772.8030","46.0809","30880.65338","-80.8308","47.6163"
"772.8080","46.0825","31201.17378","-80.8308","47.7179"
"772.8130","46.0864","31828.57513","-80.8308","48.0716"
"772.8180","46.0942","32785.67886","-80.8308","48.8389"
"772.8230","46.1076","34042.69791","-80.8308","50.1293"
"772.8280","46.1277","35518.46313","-80.8308","51.9708"
"772.8330","46.1553","37048.01559","-80.8308","54.1317"
"772.8380","46.1900","38481.75430","-80.8308","56.2675"
"772.8430","46.2311","39863.51395","-80.8308","58.2597"
"772.8480","46.2772","41151.89362","-80.8308","60.0873"
"772.8530","46.3271","42275.74158","-80.8308","61.7220"
"772.8580","46.3794","43173.66791","-80.8308","63.1590"
"772.8630","46.4328","43853.50037","-80.8308","64.4131"
"772.8680","46.4866","44396.54541","-80.8308","65.5444"
"772.8730","46.5402","44950.40131","-80.8308","66.5939"
"772.8780","46.5932","45547.32895","-80.8308","67.5915"
"772.8830","46.6454","46151.51596","-80.8308","68.5301"
"772.8880","46.6968","46721.22955","-80.8308","69.4282"
"772.8930","46.7476","47229.72870","-80.8308","70.2930"
"772.8980","46.7978","47657.24182","-80.8308","71.1269"
"772.9030","46.8475","48071.40350","-80.8308","71.9062"
"772.9080","46.8968","48502.66647","-80.8308","72.6303"
"772.9130","46.9460","48882.69424","-80.8308","73.2524"
"772.9180","46.9950","49180.56107","-80.8308","73.7558"
"772.9230","47.0440","49407.58514","-80.8308","74.2077"
"772.9270","47.0831","49547.77145","-80.8308","74.5678"
"772.9280","47.0929","49582.40128","-80.8308","74.6585"
"774.7060","51.1948","70956.82526","-80.8308","117.7864"
"774.7110","51.1948","70951.35498","-80.8308","117.7800"
"774.7160","51.1949","70965.73639","-80.8308","117.7668"
"774.7210","51.1955","71085.21271","-80.8308","117.7941"
"774.7260","51.1972","71453.52173","-80.8308","117.9810"
"774.7310","51.2012","72225.92926","-80.8308","118.5344"
"774.7360","51.2093","73592.04102","-80.8308","119.7780"
"774.7410","51.2229","75717.01050","-80.8308","122.0045"
"774.7460","51.2433","78529.51050","-80.8308","125.4115"
"774.7510","51.2711","81809.78394","-80.8308","129.9079"
"774.7560","51.3061","85431.67114","-80.8308","135.2370"
"774.7610","51.3474","89185.15778","-80.8308","141.0613"
"774.7660","51.3938","92879.98962","-80.8308","146.9428"
"774.7710","51.4437","96522.91870","-80.8308","152.5867"
"774.7760","51.4960","99929.54254","-80.8308","157.9232"
"774.7810","51.5494","102854.89655","-80.8308","162.8378"
"774.7860","51.6032","105300.87280","-80.8308","167.1935"
"774.7910","51.6566","107350.44098","-80.8308","170.9772"
"774.7960","51.7094","109044.42596","-80.8308","174.2118"
"774.8010","51.7615","110647.14050","-80.8308","176.9484"
"774.8060","51.8128","112256.56128","-80.8308","179.4053"
"774.8110","51.8634","113687.15668","-80.8308","181.7238"
"774.8160","51.9135","114815.05585","-80.8308","183.8752"
"774.8210","51.9631","115750.11444","-80.8308","185.8468"
"774.8260","52.0124","116508.26263","-80.8308","187.6746"
"774.8310","52.0615","117217.81921","-80.8308","189.2835"
"774.8360","52.1105","118087.99744","-80.8308","190.6976"
"774.8410","52.1594","118944.16046","-80.8308","192.0512"
"774.8450","52.1986","119511.92474","-80.8308","193.1295"
"774.8460","52.2084","119641.95251","-80.8308","193.4035"
"788.3260","0.0009","-31020.99800","-90.8190","3.6570"
"788.3310","0.0009","-31015.24544","-90.8190","3.6689"
"788.3360","0.0010","-30947.25990","-90.8190","3.6841"
"788.3410","0.0018","-30567.93404","-90.8190","3.6951"
"788.3460","0.0045","-29492.05399","-90.8190","3.7811"
"788.3510","0.0106","-27569.90051","-90.8190","3.9801"
"788.3560","0.0222","-25224.04480","-90.8190","4.3364"
"788.3610","0.0405","-22637.31384","-90.8190","4.8855"
"788.3660","0.0663","-19844.89822","-90.8190","5.6121"
"788.3710","0.0996","-17181.22482","-90.8190","6.4554"
"788.3760","0.1396","-14887.60376","-90.8190","7.4131"
"788.3810","0.1850","-13086.23600","-90.8190","8.4729"
"788.3860","0.2344","-11732.43713","-90.8190","9.6410"
"788.3910","0.2864","-10523.25439","-90.8190","10.9295"
"788.3960","0.3397","-9435.25505","-90.8190","12.2173"
"788.4010","0.3935","-8577.53944","-90.8190","13.4777"
"788.4060","0.4471","-8003.02792","-90.8190","14.6602"
"788.4110","0.5000","-7718.64271","-90.8190","15.7665"
"788.4160","0.5523","-7671.99230","-90.8190","16.8476"
"788.4210","0.6038","-7619.06242","-90.8190","17.9048"
"788.4260","0.6545","-7378.52097","-90.8190","18.9112"
"788.4310","0.7047","-7084.44881","-90.8190","19.8989"
"788.4360","0.7544","-6860.55136","-90.8190","20.8387"
"788.4410","0.8037","-6760.07128","-90.8190","21.7083"
"788.4460","0.8528","-6787.13083","-90.8190","22.5905"
"788.4510","0.9017","-6850.87729","-90.8190","23.4527"
"788.4560","0.9505","-6689.63718","-90.8190","24.3132"
"788.4610","0.9993","-6372.27345","-90.8190","25.1711"
"788.4620","1.0091","-6305.55010","-90.8190","25.3389"
"788.4630","1.0189","-6240.41557","-90.8190","25.5081"
"790.2490","5.1230","-2420.16530","-90.8190","24.7672"
"790.2540","5.1230","-2415.27390","-90.8190","24.7551"
"790.2590","5.1231","-2388.27419","-90.8190","24.7324"
"790.2640","5.1236","-2250.29373","-90.8190","24.7066"
"790.2690","5.1253","-1948.53473","-90.8190","24.6985"
"790.2740","5.1293","-1585.17253","-90.8190","24.7587"
"790.2790","5.1372","-1258.61204","-90.8190","24.9372"
"790.2840","5.1507","-1020.86329","-90.8190","25.2540"
"790.2890","5.1710","-748.44068","-90.8190","25.7650"
"790.2940","5.1987","-297.34051","-90.8190","26.4287"
"790.2990","5.2336","205.83744","-90.8190","27.1102"
"790.3040","5.2748","621.23793","-90.8190","27.6919"
"790.3090","5.3211","871.88900","-90.8190","28.0922"
"790.3140","5.3711","989.28672","-90.8190","28.3321"
"790.3190","5.4234","1171.53287","-90.8190","28.3961"
"790.3240","5.4769","1414.64889","-90.8190","28.3149"
"790.3290","5.5307","1636.28364","-90.8190","28.1722"
"790.3340","5.5842","1761.47294","-90.8190","27.9266"
"790.3390","5.6371","1772.24088","-90.8190","27.6423"
"790.3440","5.6893","1694.70930","-90.8190","27.3998"
"790.3490","5.7408","1736.45437","-90.8190","27.2113"
"790.3540","5.7915","1904.83010","-90.8190","27.0606"
"790.3590","5.8417","2062.62994","-90.8190","26.8550"
"790.3640","5.8914","2126.07479","-90.8190","26.5436"
"790.3690","5.9408","2087.31461","-90.8190","26.2375"
"790.3740","5.9900","1913.00094","-90.8190","25.8276"
"790.3790","6.0390","1773.52381","-90.8190","25.3366"
"790.3840","6.0880","1835.02138","-90.8190","24.8826"
"790.3880","6.1271","1934.17668","-90.8190","24.5543"
"790.3890","6.1369","1957.37183","-90.8190","24.4709"
"792.1730","10.2412","1283.68354","-90.8190","15.3042"
"792.1780","10.2412","1285.99572","-90.8190","15.2965"
"792.1830","10.2413","1307.86669","-90.8190","15.2719"
"792.1880","10.2418","1427.31798","-90.8190","15.2390"
"792.1930","10.2435","1704.39553","-90.8190","15.2139"
"792.1980","10.2476","2046.25416","-90.8190","15.2070"
"792.2030","10.2556","2354.96426","-90.8190","15.2148"
"792.2080","10.2692","2606.81295","-90.8190","15.2432"
