,Fx,Fy,Fz,Mx,My,Mz,t
141,2.757582,-3.802229,-29.240342,-0.530949,-0.849591,-0.03925,10245.15857866
142,2.319578,-3.235951,-29.149122,-0.483445,-0.804767,-0.033022,10245.159012528
143,2.046321,-2.743595,-28.511807,-0.454654,-0.778382,-0.034185,10245.159421471
144,1.79613,-2.391595,-28.243233,-0.432636,-0.771061,-0.034607,10245.15985358
145,1.741974,-1.753235,-28.848855,-0.391292,-0.75555,-0.042829,10245.160301578
146,2.097637,-1.544978,-27.81541,-0.378923,-0.781314,-0.041541,10245.160716261
147,2.064891,-1.621791,-27.534087,-0.368584,-0.781149,-0.03949,10245.161137778
148,1.797344,-1.809841,-28.047615,-0.376478,-0.766822,-0.032317,10245.161584109
149,1.927968,-2.147812,-27.948714,-0.394312,-0.776724,-0.028376,10245.161997385
150,1.903325,-2.350582,-28.200961,-0.419452,-0.770841,-0.024927,10245.162422198
151,1.818842,-2.565571,-28.61252,-0.435678,-0.759605,-0.027087,10245.162871344
152,1.928042,-3.086423,-28.956337,-0.467498,-0.773376,-0.022993,10245.163286823
153,1.810893,-3.550212,-29.228665,-0.49009,-0.767606,-0.017487,10245.16370771
154,1.831451,-4.262671,-29.462537,-0.554601,-0.769063,-0.0165,10245.164158023
155,1.931523,-4.746971,-29.800331,-0.600034,-0.760137,-0.015168,10245.164578706
156,2.083474,-5.463684,-29.996527,-0.651358,-0.781413,-0.007171,10245.164997908
157,2.272587,-5.714775,-30.004533,-0.668359,-0.795802,-0.007077,10245.165444369
158,2.546154,-5.941382,-29.497357,-0.686684,-0.814677,-0.005574,10245.165873719
159,2.501767,-6.088989,-29.169909,-0.713287,-0.813907,-0.010512,10245.166285513
160,2.576127,-6.007215,-29.719486,-0.715445,-0.811419,-0.019555,10245.166730511
161,2.569302,-6.121016,-29.955598,-0.688955,-0.816952,-0.012598,10245.167148861
162,2.431818,-6.212193,-30.34838,-0.722854,-0.79782,-0.016126,10245.167571026
163,2.585611,-6.301985,-29.767675,-0.720649,-0.817905,-0.012562,10245.168039931
164,2.580379,-6.178773,-29.615172,-0.72331,-0.813869,-0.016496,10245.168438781
165,2.692313,-5.997629,-29.87835,-0.681671,-0.82584,-0.014132,10245.168855168
166,2.72944,-6.020123,-29.692643,-0.696908,-0.827113,-0.018086,10245.169298962
167,2.959868,-5.954608,-29.594152,-0.683588,-0.842121,-0.026016,10245.169721238
168,3.122315,-6.119721,-30.256904,-0.698321,-0.857924,-0.02957,10245.170142736
169,3.109519,-5.989925,-30.978863,-0.705065,-0.848644,-0.035302,10245.170432735
170,3.104335,-5.937847,-31.266427,-0.708005,-0.844495,-0.036627,10245.170867455
171,3.143211,-5.743797,-30.858415,-0.701604,-0.846227,-0.04074,10245.171280046
172,3.045539,-5.573418,-30.750977,-0.676071,-0.855016,-0.041184,10245.171726044
173,2.714076,-5.336296,-30.863828,-0.650251,-0.828923,-0.044562,10245.172305022
174,2.753828,-5.143035,-30.821209,-0.637538,-0.834348,-0.046168,10245.172717076
175,2.818142,-5.035341,-30.450823,-0.628223,-0.840282,-0.043959,10245.173162444
176,2.707715,-4.58517,-30.474574,-0.600426,-0.825534,-0.047844,10245.173736942
177,2.67949,-4.598408,-30.482733,-0.574063,-0.844054,-0.041174,10245.174153069
178,2.252112,-4.309209,-30.690035,-0.573833,-0.805149,-0.048242,10245.174593271
179,2.090537,-4.195864,-30.50636,-0.557168,-0.799479,-0.045404,10245.175005677
180,1.878009,-4.074377,-30.79431,-0.55329,-0.778661,-0.046856,10245.175290842
181,1.670753,-3.881867,-30.973221,-0.531419,-0.758514,-0.04367,10245.175735877
182,1.531441,-3.636482,-31.176011,-0.541584,-0.74321,-0.051328,10245.17615606
183,1.541074,-3.595636,-30.593557,-0.524556,-0.751615,-0.046277,10245.176577317
184,1.502651,-3.575729,-30.55816,-0.517222,-0.75457,-0.044852,10245.176866927
185,1.439649,-3.610433,-30.593175,-0.521024,-0.744568,-0.042392,10245.177160796
186,1.371042,-3.473117,-31.063832,-0.515542,-0.734104,-0.04524,10245.177432313
187,1.332068,-3.71741,-30.921768,-0.53528,-0.732359,-0.042172,10245.177862274
188,1.448602,-3.514118,-31.135249,-0.529074,-0.730445,-0.048132,10245.178307013
189,1.498238,-3.862409,-30.775556,-0.551785,-0.749412,-0.042179,10245.178724678
190,1.778586,-4.036101,-30.388198,-0.542719,-0.758173,-0.037433,10245.179921857
191,1.860901,-4.134383,-29.945107,-0.561536,-0.767361,-0.036795,10245.180446799
