,Fx,Fy,Fz,Mx,My,Mz,t
301,2.231905,-1.779523,-32.836487,-0.34958,-0.799122,-0.06544,12669.458844312
302,2.44151,-1.79966,-32.918043,-0.34326,-0.8146,-0.069314,12669.459286068
303,2.464566,-1.957537,-32.993176,-0.352113,-0.817727,-0.065312,12669.459699157
304,2.508969,-1.981639,-32.960519,-0.347306,-0.821218,-0.064559,12669.46013419
305,2.569898,-2.021805,-32.885294,-0.3582,-0.836001,-0.067047,12669.460575131
306,2.481777,-2.018435,-32.989509,-0.367787,-0.821787,-0.066858,12669.460997812
307,2.414716,-2.005577,-33.057521,-0.377599,-0.81502,-0.068352,12669.461417957
308,2.528308,-2.091055,-32.916909,-0.363409,-0.824033,-0.059739,12669.461858194
309,2.419699,-1.958577,-32.950534,-0.362283,-0.815624,-0.065305,12669.462276191
310,2.5107,-2.033466,-32.737401,-0.353181,-0.825741,-0.060739,12669.462705465
311,2.444414,-1.971377,-32.551196,-0.358808,-0.815502,-0.063927,12669.463145276
312,2.437597,-1.871801,-32.655711,-0.364034,-0.812687,-0.069328,12669.463561735
313,2.446899,-1.899837,-32.336216,-0.348318,-0.815853,-0.066485,12669.463987732
314,2.514151,-1.985055,-32.123246,-0.34664,-0.821119,-0.065038,12669.464430932
315,2.437193,-1.918694,-32.183352,-0.374441,-0.806817,-0.072664,12669.464987371
316,2.456482,-1.858617,-32.36654,-0.370206,-0.811929,-0.07579,12669.465421423
317,2.531153,-1.874504,-31.863816,-0.348241,-0.819559,-0.069847,12669.465862308
318,2.524849,-1.823892,-32.007627,-0.356399,-0.818183,-0.076054,12669.466274842
