,Fx,Fy,Fz,Mx,My,Mz,t
235,-3.281771,-6.120382,-40.454632,-0.384688,-0.766924,-0.004726,3922.79906498
236,-3.284697,-6.119259,-40.339856,-0.393439,-0.764457,-0.004693,3922.799378719
237,-3.238832,-6.071672,-40.494434,-0.37549,-0.771051,-0.006328,3922.799790124
238,-3.195765,-5.998884,-40.78602,-0.361032,-0.776667,-0.003833,3922.800208325
239,-3.328644,-5.926889,-40.95488,-0.374223,-0.766962,-0.003675,3922.800498638
240,-3.458841,-5.704507,-41.134398,-0.361728,-0.746795,-0.008257,3922.800938821
241,-3.624372,-5.836352,-41.205838,-0.377452,-0.750551,-0.006919,3922.801349225
242,-3.744498,-5.887411,-41.393819,-0.369052,-0.742049,-0.002998,3922.801642742
243,-3.86709,-6.035352,-41.513787,-0.376516,-0.734599,-0.005471,3922.802082684
244,-3.932051,-5.947595,-41.848361,-0.367745,-0.725177,-0.011663,3922.802495385
245,-3.960597,-6.296156,-41.608621,-0.375171,-0.735311,-0.00577,3922.802935956
246,-4.000289,-6.492501,-41.652625,-0.389466,-0.736406,-0.006645,3922.803360361
247,-4.188278,-6.871191,-42.063954,-0.423842,-0.726428,-0.007369,3922.80393408
248,-4.310687,-6.943979,-42.220911,-0.421633,-0.713999,-0.009775,3922.804378003
249,-4.275563,-7.10505,-42.258545,-0.448541,-0.703991,-0.013442,3922.804926925
250,-4.345287,-7.312496,-41.721078,-0.447768,-0.715502,-0.007783,3922.805371719
251,-4.415756,-7.293799,-42.085956,-0.458094,-0.700343,-0.01378,3922.805786846
252,-4.611983,-7.453677,-41.694355,-0.455552,-0.701325,-0.009686,3922.806214066
253,-4.667009,-7.27538,-42.490183,-0.458042,-0.688074,-0.016991,3922.806503619
254,-4.598127,-7.31474,-42.85839,-0.442268,-0.701516,-0.009807,3922.806942339
255,-4.652233,-7.503448,-42.426991,-0.448252,-0.703938,-0.005464,3922.807358114
256,-4.64768,-7.260337,-42.555198,-0.458947,-0.684494,-0.011256,3922.807798519
257,-4.563644,-7.118433,-42.330632,-0.448301,-0.698467,-0.01143,3922.808214127
258,-4.527816,-6.991161,-42.399253,-0.446731,-0.692494,-0.01517,3922.808499311
259,-4.412327,-7.007764,-42.481831,-0.419697,-0.710454,-0.009007,3922.808943141
260,-4.462513,-6.907981,-42.657234,-0.428609,-0.703503,-0.014354,3922.809360731
261,-4.308134,-6.947895,-42.443656,-0.41442,-0.722945,-0.00983,3922.809641489
262,-4.231078,-6.917535,-42.509054,-0.423775,-0.72151,-0.010345,3922.810088949
263,-4.25034,-6.977584,-42.552218,-0.424124,-0.718524,-0.011946,3922.810500928
264,-4.013589,-6.914913,-42.852539,-0.392141,-0.739295,-0.007875,3922.810785037
265,-4.196248,-6.929092,-43.280079,-0.424932,-0.707935,-0.013643,3922.811230016
266,-3.973355,-7.303005,-43.076287,-0.430503,-0.747705,-0.006951,3922.81164618
267,-4.058931,-7.375062,-43.301071,-0.439611,-0.740157,-0.011634,3922.8120759
268,-3.987831,-7.634039,-43.459263,-0.442119,-0.755759,-0.006997,3922.812517804
269,-4.173274,-7.771843,-43.729683,-0.448282,-0.747033,-0.013475,3922.813075134
270,-4.273198,-8.099838,-43.921727,-0.467109,-0.738309,-0.008683,3922.813514002
271,-4.290233,-8.230818,-44.268012,-0.462666,-0.733972,-0.012569,3922.814080239
272,-4.360473,-8.529872,-44.484079,-0.50734,-0.723597,-0.013063,3922.814513459
273,-4.298977,-8.706482,-44.925798,-0.518257,-0.723736,-0.010336,3922.814952826
274,-4.166061,-8.928483,-44.943882,-0.519238,-0.744846,-0.012935,3922.815354657
275,-4.212062,-8.898777,-45.126637,-0.522115,-0.73173,-0.015878,3922.815647174
276,-4.167872,-9.046555,-45.3556,-0.527252,-0.742989,-0.018286,3922.816090116
277,-4.252901,-9.072947,-45.467718,-0.533806,-0.739923,-0.022287,3922.816502576
278,-4.296739,-8.924832,-46.129856,-0.514448,-0.735091,-0.026764,3922.816938647
279,-4.401316,-9.205372,-46.096712,-0.544418,-0.728116,-0.026013,3922.817380941
280,-4.128719,-9.233899,-45.918859,-0.539237,-0.740544,-0.025883,3922.817932474
281,-4.068923,-9.122036,-46.280149,-0.529256,-0.744466,-0.025633,3922.818380879
282,-4.094976,-9.257733,-46.187618,-0.510274,-0.765238,-0.022269,3922.818936968
283,-4.290139,-9.243303,-46.071418,-0.529868,-0.741222,-0.026163,3922.81953015
284,-4.406618,-8.929043,-45.982234,-0.527438,-0.70828,-0.029754,3922.820077072
285,-4.226661,-9.154282,-45.148251,-0.529145,-0.731887,-0.020802,3922.820519495
286,-4.127759,-9.061471,-44.558063,-0.536758,-0.724312,-0.02474,3922.820949234
287,-3.843593,-9.09938,-44.496951,-0.50609,-0.753203,-0.017769,3922.821361379
288,-3.822169,-8.890137,-44.586222,-0.529447,-0.732007,-0.02585,3922.821654229
289,-3.44827,-8.984925,-43.979271,-0.499081,-0.781808,-0.017774,3922.822089319
290,-3.498578,-8.860761,-43.931745,-0.509127,-0.772729,-0.021595,3922.822511372
291,-3.601776,-8.852897,-44.337762,-0.502908,-0.772704,-0.023181,3922.822795537
292,-3.623657,-8.909713,-45.075778,-0.498928,-0.768647,-0.024404,3922.823232312
293,-3.651795,-8.982176,-46.137342,-0.504221,-0.750827,-0.024392,3922.823647661
294,-3.571455,-9.053485,-46.684291,-0.510914,-0.761904,-0.024091,3922.823941085
295,-3.532925,-9.395517,-46.487565,-0.507557,-0.789684,-0.01999,3922.824384694
296,-3.548428,-9.556908,-46.315561,-0.512975,-0.793531,-0.021034,3922.824790469
297,-3.971865,-9.726619,-46.134714,-0.550294,-0.749467,-0.027452,3922.825232411
298,-4.062188,-9.936456,-45.904164,-0.538295,-0.7419,-0.027065,3922.825663723
