,Fx,Fy,Fz,Mx,My,Mz,t
216,2.64917,0.820014,-28.144416,-0.193556,-0.881022,-0.018542,10302.95185858
217,2.66678,0.811051,-28.328031,-0.198317,-0.879346,-0.021548,10302.952299706
218,2.773089,0.656123,-28.5508,-0.203143,-0.886726,-0.017409,10302.952736702
219,2.766788,0.639406,-28.845876,-0.212491,-0.875819,-0.023427,10302.953149884
220,2.77591,0.412867,-29.039419,-0.212521,-0.892478,-0.01889,10302.953585546
221,2.778306,0.240963,-29.118192,-0.222884,-0.897603,-0.018146,10302.954018191
222,2.673162,0.107202,-29.195119,-0.237658,-0.888537,-0.019724,10302.954431576
223,2.657118,0.018418,-29.424647,-0.23232,-0.895271,-0.020616,10302.954721833
224,2.59009,-0.017978,-29.67486,-0.245074,-0.891343,-0.020455,10302.95501796
225,2.419573,-0.112252,-29.861377,-0.260355,-0.870628,-0.024285,10302.955441808
226,2.388935,-0.238137,-29.802783,-0.246612,-0.872786,-0.020595,10302.95586523
227,2.223431,-0.365077,-29.840245,-0.259285,-0.866393,-0.019153,10302.956309485
228,2.072504,-0.37404,-29.98527,-0.270126,-0.846545,-0.022164,10302.956736648
229,2.035097,-0.597771,-29.9914,-0.283718,-0.852949,-0.019959,10302.957148497
230,1.889428,-0.609088,-30.107792,-0.282191,-0.83655,-0.023126,10302.957587808
231,1.894091,-0.781003,-30.224356,-0.286245,-0.841195,-0.020001,10302.958022378
232,1.832268,-0.840865,-30.266394,-0.289038,-0.83344,-0.021589,10302.958434837
233,1.871204,-0.93531,-30.410305,-0.302164,-0.834809,-0.020618,10302.95888437
234,1.848161,-0.897054,-30.520033,-0.301604,-0.830081,-0.022904,10302.959305515
235,2.020083,-0.967765,-30.597945,-0.292092,-0.843468,-0.018079,10302.959721474
236,1.97169,-0.990221,-30.70288,-0.309651,-0.83803,-0.021898,10302.960162489
237,2.014379,-1.087612,-30.744671,-0.315529,-0.844137,-0.023505,10302.960593114
238,2.141562,-0.986397,-30.966299,-0.294251,-0.849789,-0.02174,10302.961006259
239,2.182191,-1.059707,-30.818258,-0.30634,-0.855015,-0.021783,10302.961447459
240,2.237955,-0.970068,-31.178884,-0.307665,-0.856292,-0.025426,10302.961877714
241,2.341166,-0.880883,-31.359643,-0.29655,-0.859991,-0.024426,10302.962294414
242,2.320369,-0.920366,-31.358873,-0.30219,-0.864142,-0.024503,10302.962734336
243,2.319394,-0.963873,-31.395542,-0.305809,-0.85456,-0.022748,10302.963165944
244,2.281356,-1.042582,-31.216873,-0.309528,-0.860349,-0.023022,10302.963584792
245,2.423288,-0.975999,-31.395357,-0.307314,-0.866206,-0.023531,10302.96404101
246,2.423163,-0.930431,-31.428332,-0.304732,-0.872054,-0.022787,10302.964455858
247,2.441067,-0.913505,-31.427311,-0.307925,-0.865389,-0.024224,10302.964873373
248,2.427674,-1.005659,-31.213087,-0.30437,-0.87465,-0.020594,10302.965157815
249,2.383099,-1.001378,-31.323764,-0.307586,-0.863117,-0.022813,10302.965445794
250,2.464361,-0.955037,-31.31623,-0.310106,-0.876671,-0.022021,10302.965881772
251,2.381852,-0.931215,-31.208561,-0.307341,-0.867437,-0.022899,10302.96629612
252,2.422937,-0.929611,-31.244761,-0.307218,-0.869149,-0.022831,10302.966742227
253,2.42559,-0.95607,-31.281501,-0.303867,-0.873038,-0.019707,10302.967171612
254,2.404568,-0.871418,-31.10095,-0.298178,-0.870048,-0.023791,10302.967439832
255,2.357073,-0.747741,-31.385717,-0.296835,-0.863417,-0.025142,10302.967877902
256,2.356541,-0.671403,-31.422083,-0.288297,-0.856189,-0.025036,10302.968315343
257,2.259192,-0.792038,-31.023981,-0.294146,-0.863992,-0.023179,10302.968733024
258,2.281105,-0.805042,-30.80612,-0.295682,-0.866447,-0.024098,10302.969014077
259,2.237023,-0.780596,-30.94971,-0.297896,-0.862978,-0.024808,10302.969304982
260,2.216523,-0.673396,-30.910632,-0.288406,-0.863707,-0.02488,10302.969593869
261,2.262012,-0.646777,-30.839527,-0.275438,-0.861587,-0.020899,10302.970017235
262,2.219874,-0.604473,-30.689812,-0.278235,-0.868529,-0.022706,10302.970444417
263,2.176183,-0.52992,-30.649451,-0.276167,-0.860104,-0.022652,10302.970886783
264,2.111181,-0.445887,-30.569023,-0.276806,-0.854392,-0.021869,10302.971301872
265,2.044053,-0.331548,-30.748699,-0.272718,-0.83901,-0.024016,10302.971734091
