,Fx,Fy,Fz,Mx,My,Mz,t
105,-0.209265,1.459234,-39.318589,-0.122631,-0.661792,0.009144,1258.14467547
106,-0.299355,2.02145,-39.89463,-0.075861,-0.647209,0.003136,1258.145226052
107,-0.45573,2.278295,-40.684377,-0.06817,-0.63357,0.001226,1258.145669209
108,-0.564486,2.507876,-41.558615,-0.047126,-0.630257,-0.002423,1258.146104145
109,-0.524687,2.655579,-41.886846,-0.031832,-0.632684,-0.004621,1258.146508711
110,-0.340014,2.789314,-41.333892,-0.03242,-0.649267,-0.010362,1258.146951832
111,-0.047807,2.962605,-40.704718,-0.019976,-0.668556,-0.008881,1258.147390601
112,0.11763,3.180692,-40.151907,-0.008576,-0.683069,-0.013864,1258.147811537
113,0.201349,3.327091,-40.109893,0.006381,-0.689025,-0.011452,1258.148240769
114,0.133186,3.607793,-40.718361,0.026648,-0.682417,-0.0095,1258.148826461
115,0.051728,3.560232,-41.529821,0.038077,-0.67675,-0.007615,1258.14922862
116,0.029316,3.430865,-42.369631,0.033919,-0.672586,-0.001567,1258.149670037
117,0.116726,3.091634,-42.888972,0.018686,-0.684852,0.005,1258.149954865
118,0.177967,2.838772,-43.038876,-0.005864,-0.6907,0.005135,1258.150234952
119,0.172964,2.551949,-43.551903,-0.03782,-0.688337,0.005518,1258.150655925
120,0.235052,2.251678,-43.62941,-0.06518,-0.691332,0.007243,1258.151109453
121,0.195252,2.083408,-43.639133,-0.075087,-0.684464,0.005646,1258.15153224
122,0.200299,1.740709,-43.470206,-0.098289,-0.690408,0.00463,1258.151939066
123,0.180455,1.605174,-43.769274,-0.105741,-0.695229,0.00307,1258.152384816
124,0.07809,1.278556,-44.257454,-0.125568,-0.686916,0.003234,1258.152823529
125,-0.132209,1.012179,-44.516143,-0.153733,-0.666625,0.004955,1258.153231706
126,-0.129221,0.817328,-44.779778,-0.161569,-0.670317,0.006592,1258.153513756
127,-0.127323,0.71865,-44.66995,-0.168864,-0.672608,0.009689,1258.153810806
128,-0.104188,0.612365,-44.821431,-0.169397,-0.669979,0.012187,1258.154248279
129,-0.065282,0.590226,-44.856463,-0.176974,-0.671427,0.010699,1258.154653993
130,-0.294275,0.452,-45.185212,-0.189489,-0.658606,0.013882,1258.155126817
131,-0.442271,0.462445,-45.660874,-0.189224,-0.649944,0.012431,1258.155537549
132,-0.532407,0.634979,-45.798633,-0.187438,-0.637146,0.009439,1258.155942078
