,Fx,Fy,Fz,Mx,My,Mz,t
110,-6.68442,-31.012483,-79.930447,-2.987799,-0.336536,-0.165509,6587.24125408
111,-7.22739,-23.878553,-61.810858,-2.316343,-0.079823,-0.176189,6587.241696147
112,-4.72199,-17.963284,-48.127279,-1.775004,-0.113246,-0.122226,6587.242111289
113,-3.401016,-14.276531,-50.37019,-1.417653,-0.200818,-0.046741,6587.242543523
114,-4.146222,-13.326354,-61.491811,-1.271099,-0.141569,0.002667,6587.242834315
115,-4.834091,-14.135101,-84.603991,-1.219937,-0.050968,0.065513,6587.243257271
116,-3.246441,-15.448594,-101.468698,-1.285817,-0.182473,0.124501,6587.243687061
117,-1.93907,-13.884607,-106.801247,-1.335093,-0.4801,0.144576,6587.244130165
118,-2.590047,-6.928681,-100.430468,-0.956393,-0.626474,0.098522,6587.244541992
119,-3.021416,0.764865,-83.561356,-0.379451,-0.509777,0.00552,6587.2449788
120,0.093638,5.229172,-63.161782,0.125366,-0.601504,-0.048764,6587.245405571
121,6.209,6.853187,-48.673736,0.365984,-1.105797,-0.025012,6587.245830898
122,7.828861,6.735885,-43.29611,0.430877,-1.237854,0.024974,6587.246127671
123,6.977963,5.279034,-41.347487,0.372153,-1.147913,0.052754,6587.246405908
124,4.875814,3.425025,-42.861672,0.199956,-0.982887,0.051694,6587.246683459
125,1.426844,0.974825,-48.076277,-0.092715,-0.763796,0.045374,6587.247116008
126,-3.309265,-2.557925,-53.666405,-0.470376,-0.392342,0.039185,6587.247550446
127,-5.770942,-5.475784,-56.646305,-0.748055,-0.221945,0.048149,6587.24797631
128,-6.277705,-6.397211,-51.680362,-0.874449,-0.154312,0.055364,6587.248561893
129,-4.572634,-5.645189,-43.703658,-0.845428,-0.252879,0.03658,6587.248988128
130,-2.377785,-4.22098,-35.573815,-0.671207,-0.404087,0.021098,6587.249418658
131,1.707122,-1.628185,-25.284164,-0.412609,-0.711004,-0.002483,6587.250132814
132,3.171208,-1.014933,-21.928755,-0.324273,-0.847174,-0.006526,6587.250564863
133,3.610667,-0.023134,-21.17074,-0.240654,-0.914405,-0.010368,6587.250974523
134,3.041193,0.651446,-21.572787,-0.202162,-0.886162,-0.003378,6587.251261907
135,2.020352,1.166445,-21.760047,-0.173311,-0.833187,0.007831,6587.251553384
136,0.691236,1.704699,-23.538909,-0.149761,-0.718611,-0.001223,6587.251981285
137,0.059357,2.736256,-24.079755,-0.054776,-0.624887,-0.007924,6587.252406075
138,0.356541,3.085394,-23.127099,-0.012673,-0.627525,-0.004902,6587.252840735
139,2.089566,3.050868,-19.560823,0.016547,-0.756191,-0.002061,6587.25326508
140,4.178541,3.094988,-15.813875,0.054054,-0.935034,-0.005837,6587.253702796
141,5.756743,2.43746,-12.859105,0.053207,-1.083898,-0.002574,6587.2541274
142,5.86521,1.673604,-11.830268,-0.019945,-1.092284,-0.015019,6587.254552394
143,5.448324,0.533551,-11.751814,-0.131666,-1.052842,-0.020688,6587.254970369
144,4.990281,-0.753089,-11.716501,-0.255899,-1.012213,-0.028782,6587.255411788
145,4.471886,-1.717251,-11.340201,-0.351661,-0.96959,-0.032362,6587.255839745
146,4.231379,-2.037134,-11.533784,-0.404656,-0.936398,-0.046376,6587.256276775
147,4.119181,-2.505384,-10.967852,-0.427959,-0.932681,-0.04137,6587.256704972
148,4.194956,-2.473916,-11.000796,-0.439695,-0.929637,-0.046661,6587.257125206
149,4.245421,-2.334835,-10.854023,-0.409112,-0.942708,-0.039799,6587.257543922
150,4.22268,-1.961942,-10.945252,-0.380011,-0.944986,-0.034205,6587.257987934
151,4.363532,-1.291983,-11.538486,-0.320357,-0.955797,-0.025808,6587.258553536
152,4.481751,-0.584125,-12.462326,-0.256332,-0.964077,-0.019632,6587.258977048
153,4.783847,0.091727,-13.497257,-0.199903,-0.986417,-0.018034,6587.25942056
154,4.651759,0.553487,-15.551187,-0.195531,-0.967726,-0.025337,6587.259835072
155,4.670807,1.220672,-17.934551,-0.153176,-0.966185,-0.028601,6587.260266251
156,4.610896,2.148586,-20.945658,-0.11933,-0.951813,-0.028819,6587.260707818
157,4.865539,3.064647,-24.078134,-0.077078,-0.972657,-0.036997,6587.261121515
158,5.176634,4.06537,-26.268233,-0.006715,-1.012282,-0.042056,6587.261561268
159,5.276887,5.191158,-28.714537,0.074225,-1.023286,-0.048522,6587.261992669
160,5.34713,5.511814,-29.926797,0.138118,-1.04878,-0.04596,6587.262415088
161,5.612304,5.294522,-29.719845,0.205614,-1.087499,-0.038855,6587.262835544
162,6.310286,4.037649,-28.769808,0.162325,-1.145347,-0.041111,6587.263277593
163,6.637021,1.528793,-28.488342,-0.040426,-1.186192,-0.053343,6587.263693679
164,5.436802,-0.847507,-29.398453,-0.238522,-1.068864,-0.049221,6587.264135099
165,3.174342,-3.180519,-29.985187,-0.453141,-0.864454,-0.022528,6587.264560999
166,1.38994,-4.849343,-30.868147,-0.60028,-0.71943,-0.014171,6587.264989808
167,0.056334,-6.327114,-31.754067,-0.746786,-0.633878,-0.02655,6587.265407042
168,-0.90948,-7.41969,-32.888735,-0.858322,-0.547985,-0.040567,6587.265848591
169,-1.076457,-8.093419,-33.981342,-0.905301,-0.531186,-0.048854,6587.266268844
170,-0.908394,-8.311076,-36.270945,-0.94071,-0.547525,-0.048144,6587.266836557
171,-0.344892,-8.315155,-37.797966,-0.913915,-0.601972,-0.033694,6587.267278976
172,0.040721,-8.625687,-40.71771,-0.9233,-0.634555,-0.022351,6587.267835875
173,0.7546,-8.700838,-43.378707,-0.92827,-0.718032,-0.026388,6587.268278128
174,1.041264,-8.864043,-45.426585,-0.926235,-0.752759,-0.022137,6587.26870538
175,-0.939819,-8.81337,-49.03794,-0.894081,-0.578105,0.004386,6587.26926452
176,-2.380568,-8.518769,-50.900354,-0.859781,-0.449233,0.010337,6587.269719105
177,-2.111531,-8.859181,-51.34031,-0.880325,-0.464346,-0.012409,6587.270128636
178,-0.914672,-9.938562,-51.772711,-0.931883,-0.555096,-0.031685,6587.270549407
179,-0.537235,-11.421962,-54.33963,-1.067346,-0.565008,-0.047998,6587.271000123
180,0.347351,-13.266997,-55.555022,-1.188939,-0.630086,-0.033371,6587.271417302
181,1.404961,-14.520913,-55.464471,-1.309349,-0.71472,-0.035086,6587.271838221
182,2.106739,-14.974054,-54.466926,-1.377799,-0.773543,-0.034252,6587.27230201
183,2.689004,-14.453903,-51.251393,-1.379394,-0.839858,-0.03889,6587.272842983
184,2.744034,-13.26692,-47.219067,-1.299582,-0.857269,-0.02842,6587.273270736
185,2.49184,-11.48767,-43.351393,-1.150592,-0.839462,-0.002846,6587.27370997
